round,val_loss,val_acc,epsilon,noise_multiplier
2,0.6414468459940205,0.9116997792494481,10.57209847770263,NA
3,0.6685105619486421,0.9116997792494481,13.556346925941988,NA
4,0.7052855692338198,0.9116997792494481,15.973953575888286,NA
5,0.6543722491711378,0.9116997792494481,18.103423090567215,NA
